timestamp,AccelerationX,AccelerationY,AccelerationZ,MagneticFieldX,MagneticFieldY,MagneticFieldZ,Z-AxisAgle(Azimuth),X-AxisAngle(Pitch),Y-AxisAngle(Roll),GyroX,GyroY,GyroZ,id,id_group,id_class,AccelerationX_lag1,AccelerationX_lag2,AccelerationX_lag3,AccelerationX_lag5,GyroX_lag1,GyroX_lag2,GyroX_lag3,GyroX_lag5
1422956740136,6.448,-7.008,2.491,-21.233,30.67,11.208,357.928,70.092,39.575,0.028,-0.022,0.016,85.0,-1.0,0,6.448,6.448,6.448,6.39,0.028,0.028,0.028,0.028
1422956740221,6.482,-6.973,2.491,-20.839,30.992,10.704,357.928,70.092,39.575,-0.012,0.006,-0.022,85.0,-1.0,0,6.448,6.448,6.448,6.39,0.028,0.028,0.028,0.028
1422956740339,6.482,-6.973,2.491,-20.839,30.992,10.704,357.928,70.092,39.575,-0.012,0.006,-0.022,85.0,-1.0,0,6.482,6.448,6.448,6.448,-0.012,0.028,0.028,0.028
1422956740343,6.482,-6.973,2.491,-20.839,30.992,10.704,357.928,70.092,39.575,-0.012,0.006,-0.022,85.0,-1.0,0,6.482,6.482,6.448,6.448,-0.012,-0.012,0.028,0.028
1422956740541,6.482,-6.973,2.491,-20.839,30.992,10.704,357.928,70.092,39.575,-0.012,0.006,-0.022,85.0,-1.0,0,6.482,6.482,6.482,6.448,-0.012,-0.012,-0.012,0.028
1422956740545,6.482,-6.973,2.491,-20.839,30.992,10.704,357.928,70.092,39.575,-0.012,0.006,-0.022,85.0,-1.0,0,6.482,6.482,6.482,6.448,-0.012,-0.012,-0.012,0.028
1422956740736,6.482,-6.973,2.491,-20.839,30.992,10.704,357.928,70.092,39.575,-0.012,0.006,-0.022,85.0,-1.0,0,6.482,6.482,6.482,6.482,-0.012,-0.012,-0.012,-0.012
1422956740763,6.373,-6.843,2.654,-20.718,30.161,10.71,357.928,70.092,39.575,-0.039,-0.015,0.085,85.0,-1.0,0,6.482,6.482,6.482,6.482,-0.012,-0.012,-0.012,-0.012
1422956740962,6.373,-6.843,2.654,-20.718,30.161,10.71,357.928,70.092,39.575,-0.039,-0.015,0.085,85.0,-1.0,0,6.373,6.482,6.482,6.482,-0.039,-0.012,-0.012,-0.012
1422956740966,6.373,-6.843,2.654,-20.718,30.161,10.71,357.928,70.092,39.575,-0.039,-0.015,0.085,85.0,-1.0,0,6.373,6.373,6.482,6.482,-0.039,-0.039,-0.012,-0.012
1422956741136,6.373,-6.843,2.654,-20.718,30.161,10.71,357.928,70.092,39.575,-0.039,-0.015,0.085,85.0,-1.0,0,6.373,6.373,6.373,6.482,-0.039,-0.039,-0.039,-0.012
1422956741182,6.245,-7.135,2.773,-17.732,31.577,11.739,357.928,70.092,39.575,-0.097,0.043,0.058,85.0,-1.0,0,6.373,6.373,6.373,6.482,-0.039,-0.039,-0.039,-0.012
1422956742937,6.091,-6.99,2.741,-24.147,28.801,10.382,357.928,70.092,39.575,0.004,0.195,-0.061,86.0,-1.0,0,6.245,6.373,6.373,6.373,-0.097,-0.039,-0.039,-0.039
1422956742941,6.091,-6.99,2.741,-24.147,28.801,10.382,357.928,70.092,39.575,0.004,0.195,-0.061,86.0,-1.0,0,6.091,6.245,6.373,6.373,0.004,-0.097,-0.039,-0.039
1422956743136,6.517,-6.97,2.412,-21.616,28.822,13.011,357.928,70.092,39.575,-0.064,0.016,0.025,86.0,-1.0,0,6.091,6.091,6.245,6.373,0.004,0.004,-0.097,-0.039
1422956743140,6.517,-6.97,2.412,-21.616,28.822,13.011,357.928,70.092,39.575,-0.064,0.016,0.025,86.0,-1.0,0,6.517,6.091,6.091,6.373,-0.064,0.004,0.004,-0.039
1422956743338,6.517,-6.97,2.412,-21.616,28.822,13.011,357.928,70.092,39.575,-0.064,0.016,0.025,86.0,-1.0,0,6.517,6.517,6.091,6.245,-0.064,-0.064,0.004,-0.097
1422956743341,6.517,-6.97,2.412,-21.616,28.822,13.011,357.928,70.092,39.575,-0.064,0.016,0.025,86.0,-1.0,0,6.517,6.517,6.517,6.091,-0.064,-0.064,-0.064,0.004
1422956743535,6.517,-6.97,2.412,-21.616,28.822,13.011,357.928,70.092,39.575,-0.064,0.016,0.025,86.0,-1.0,0,6.517,6.517,6.517,6.091,-0.064,-0.064,-0.064,0.004
1422956743539,6.517,-6.97,2.412,-21.616,28.822,13.011,357.928,70.092,39.575,-0.064,0.016,0.025,86.0,-1.0,0,6.517,6.517,6.517,6.517,-0.064,-0.064,-0.064,-0.064
1422956743738,6.169,-7.634,1.729,-20.203,27.272,17.177,357.928,70.092,39.575,-0.07,0.037,0.039,86.0,-1.0,0,6.517,6.517,6.517,6.517,-0.064,-0.064,-0.064,-0.064
1422956743741,6.169,-7.634,1.729,-20.203,27.272,17.177,357.928,70.092,39.575,-0.07,0.037,0.039,86.0,-1.0,0,6.169,6.517,6.517,6.517,-0.07,-0.064,-0.064,-0.064
1422956743936,6.169,-7.634,1.729,-20.203,27.272,17.177,357.928,70.092,39.575,-0.07,0.037,0.039,86.0,-1.0,0,6.169,6.169,6.517,6.517,-0.07,-0.07,-0.064,-0.064
1422956743940,6.169,-7.634,1.729,-20.203,27.272,17.177,357.928,70.092,39.575,-0.07,0.037,0.039,86.0,-1.0,0,6.169,6.169,6.169,6.517,-0.07,-0.07,-0.07,-0.064
1422956744137,6.227,-7.432,1.844,-20.718,27.782,16.452,357.928,70.092,39.575,0.015,-0.019,0.052,86.0,-1.0,0,6.169,6.169,6.169,6.517,-0.07,-0.07,-0.07,-0.064
1422956744141,6.227,-7.432,1.844,-20.718,27.782,16.452,357.928,70.092,39.575,0.015,-0.019,0.052,86.0,-1.0,0,6.227,6.169,6.169,6.169,0.015,-0.07,-0.07,-0.07
1422956744336,6.227,-7.432,1.844,-20.718,27.782,16.452,357.928,70.092,39.575,0.015,-0.019,0.052,86.0,-1.0,0,6.227,6.227,6.169,6.169,0.015,0.015,-0.07,-0.07
1422956744340,6.227,-7.432,1.844,-20.718,27.782,16.452,357.928,70.092,39.575,0.015,-0.019,0.052,86.0,-1.0,0,6.227,6.227,6.227,6.169,0.015,0.015,0.015,-0.07
1422956744537,6.229,-7.426,1.81,-20.718,27.785,17.337,357.928,70.092,39.575,0.071,0.015,-0.054,86.0,-1.0,0,6.227,6.227,6.227,6.169,0.015,0.015,0.015,-0.07
1422956744541,6.229,-7.426,1.81,-20.718,27.785,17.337,357.928,70.092,39.575,0.071,0.015,-0.054,86.0,-1.0,0,6.229,6.227,6.227,6.227,0.071,0.015,0.015,0.015
1422956744736,6.229,-7.426,1.81,-20.718,27.785,17.337,357.928,70.092,39.575,0.071,0.015,-0.054,86.0,-1.0,0,6.229,6.229,6.227,6.227,0.071,0.071,0.015,0.015
1422956744740,6.229,-7.426,1.81,-20.718,27.785,17.337,357.928,70.092,39.575,0.071,0.015,-0.054,86.0,-1.0,0,6.229,6.229,6.229,6.227,0.071,0.071,0.071,0.015
1422956744937,6.137,-7.522,1.955,-20.72,27.782,16.017,357.928,70.092,39.575,0.046,0.037,-0.024,86.0,-1.0,0,6.229,6.229,6.229,6.227,0.071,0.071,0.071,0.015
1422956744940,6.137,-7.522,1.955,-20.72,27.782,16.017,357.928,70.092,39.575,0.046,0.037,-0.024,86.0,-1.0,0,6.137,6.229,6.229,6.229,0.046,0.071,0.071,0.071
1422956745137,6.137,-7.522,1.955,-20.72,27.782,16.017,357.928,70.092,39.575,0.046,0.037,-0.024,86.0,-1.0,0,6.137,6.137,6.229,6.229,0.046,0.046,0.071,0.071
1422956745141,6.137,-7.522,1.955,-20.72,27.782,16.017,357.928,70.092,39.575,0.046,0.037,-0.024,86.0,-1.0,0,6.137,6.137,6.137,6.229,0.046,0.046,0.046,0.071
1422956745336,6.189,-7.422,2.047,-19.859,26.591,16.515,357.928,70.092,39.575,0.019,-0.003,-0.01,86.0,-1.0,0,6.137,6.137,6.137,6.229,0.046,0.046,0.046,0.071
1422956745340,6.189,-7.422,2.047,-19.859,26.591,16.515,357.928,70.092,39.575,0.019,-0.003,-0.01,86.0,-1.0,0,6.189,6.137,6.137,6.137,0.019,0.046,0.046,0.046
1422956745537,6.189,-7.422,2.047,-19.859,26.591,16.515,357.928,70.092,39.575,0.019,-0.003,-0.01,86.0,-1.0,0,6.189,6.189,6.137,6.137,0.019,0.019,0.046,0.046
1422956745541,6.189,-7.422,2.047,-19.859,26.591,16.515,357.928,70.092,39.575,0.019,-0.003,-0.01,86.0,-1.0,0,6.189,6.189,6.189,6.137,0.019,0.019,0.019,0.046
1422956745736,6.353,-7.095,2.328,-20.634,29.645,14.772,357.928,70.092,39.575,0.194,-0.047,0.053,86.0,-1.0,0,6.189,6.189,6.189,6.137,0.019,0.019,0.019,0.046
1422956745740,6.353,-7.095,2.328,-20.634,29.645,14.772,357.928,70.092,39.575,0.194,-0.047,0.053,86.0,-1.0,0,6.353,6.189,6.189,6.189,0.194,0.019,0.019,0.019
1422956745936,6.353,-7.095,2.328,-20.634,29.645,14.772,357.928,70.092,39.575,0.194,-0.047,0.053,86.0,-1.0,0,6.353,6.353,6.189,6.189,0.194,0.194,0.019,0.019
1422956745940,6.353,-7.095,2.328,-20.634,29.645,14.772,357.928,70.092,39.575,0.194,-0.047,0.053,86.0,-1.0,0,6.353,6.353,6.353,6.189,0.194,0.194,0.194,0.019
1422956747936,6.365,-7.119,2.576,-21.643,28.653,13.348,357.928,70.092,39.575,-0.089,0.049,-0.028,87.0,-1.0,0,6.353,6.353,6.353,6.189,0.194,0.194,0.194,0.019
1422956747940,6.365,-7.119,2.576,-21.643,28.653,13.348,357.928,70.092,39.575,-0.089,0.049,-0.028,87.0,-1.0,0,6.365,6.353,6.353,6.353,-0.089,0.194,0.194,0.194
1422956748136,6.365,-7.119,2.576,-21.643,28.653,13.348,357.928,70.092,39.575,-0.089,0.049,-0.028,87.0,-1.0,0,6.365,6.365,6.353,6.353,-0.089,-0.089,0.194,0.194
1422956748140,6.365,-7.119,2.576,-21.643,28.653,13.348,357.928,70.092,39.575,-0.089,0.049,-0.028,87.0,-1.0,0,6.365,6.365,6.365,6.353,-0.089,-0.089,-0.089,0.194
1422956748336,6.365,-7.119,2.576,-21.643,28.653,13.348,357.928,70.092,39.575,-0.089,0.049,-0.028,87.0,-1.0,0,6.365,6.365,6.365,6.353,-0.089,-0.089,-0.089,0.194
1422956748340,6.365,-7.119,2.576,-21.643,28.653,13.348,357.928,70.092,39.575,-0.089,0.049,-0.028,87.0,-1.0,0,6.365,6.365,6.365,6.365,-0.089,-0.089,-0.089,-0.089
1422956748537,6.399,-7.166,2.42,-22.813,27.882,12.801,357.928,70.092,39.575,-0.077,-0.0,0.009,87.0,-1.0,0,6.365,6.365,6.365,6.365,-0.089,-0.089,-0.089,-0.089
1422956748541,6.399,-7.166,2.42,-22.813,27.882,12.801,357.928,70.092,39.575,-0.077,-0.0,0.009,87.0,-1.0,0,6.399,6.365,6.365,6.365,-0.077,-0.089,-0.089,-0.089
1422956748736,6.399,-7.166,2.42,-22.813,27.882,12.801,357.928,70.092,39.575,-0.077,-0.0,0.009,87.0,-1.0,0,6.399,6.399,6.365,6.365,-0.077,-0.077,-0.089,-0.089
1422956748741,6.399,-7.166,2.42,-22.813,27.882,12.801,357.928,70.092,39.575,-0.077,-0.0,0.009,87.0,-1.0,0,6.399,6.399,6.399,6.365,-0.077,-0.077,-0.077,-0.089
1422956748937,6.432,-7.084,2.395,-22.484,27.544,14.938,357.928,70.092,39.575,-0.004,-0.006,-0.006,87.0,-1.0,0,6.399,6.399,6.399,6.365,-0.077,-0.077,-0.077,-0.089
1422956748941,6.432,-7.084,2.395,-22.484,27.544,14.938,357.928,70.092,39.575,-0.004,-0.006,-0.006,87.0,-1.0,0,6.432,6.399,6.399,6.399,-0.004,-0.077,-0.077,-0.077
1422956749136,6.432,-7.084,2.395,-22.484,27.544,14.938,357.928,70.092,39.575,-0.004,-0.006,-0.006,87.0,-1.0,0,6.432,6.432,6.399,6.399,-0.004,-0.004,-0.077,-0.077
1422956749140,6.432,-7.084,2.395,-22.484,27.544,14.938,357.928,70.092,39.575,-0.004,-0.006,-0.006,87.0,-1.0,0,6.432,6.432,6.432,6.399,-0.004,-0.004,-0.004,-0.077
1422956749337,6.38,-7.035,2.456,-21.254,26.312,13.869,357.928,70.092,39.575,0.016,0.016,-0.014,87.0,-1.0,0,6.432,6.432,6.432,6.399,-0.004,-0.004,-0.004,-0.077
1422956749340,6.38,-7.035,2.456,-21.254,26.312,13.869,357.928,70.092,39.575,0.016,0.016,-0.014,87.0,-1.0,0,6.38,6.432,6.432,6.432,0.016,-0.004,-0.004,-0.004
1422956749536,6.38,-7.035,2.456,-21.254,26.312,13.869,357.928,70.092,39.575,0.016,0.016,-0.014,87.0,-1.0,0,6.38,6.38,6.432,6.432,0.016,0.016,-0.004,-0.004
1422956749540,6.38,-7.035,2.456,-21.254,26.312,13.869,357.928,70.092,39.575,0.016,0.016,-0.014,87.0,-1.0,0,6.38,6.38,6.38,6.432,0.016,0.016,0.016,-0.004
1422956749737,6.463,-6.999,2.352,-23.071,28.218,14.972,357.928,70.092,39.575,-0.03,-0.017,-0.005,87.0,-1.0,0,6.38,6.38,6.38,6.432,0.016,0.016,0.016,-0.004
1422956749740,6.463,-6.999,2.352,-23.071,28.218,14.972,357.928,70.092,39.575,-0.03,-0.017,-0.005,87.0,-1.0,0,6.463,6.38,6.38,6.38,-0.03,0.016,0.016,0.016
1422956749936,6.463,-6.999,2.352,-23.071,28.218,14.972,357.928,70.092,39.575,-0.03,-0.017,-0.005,87.0,-1.0,0,6.463,6.463,6.38,6.38,-0.03,-0.03,0.016,0.016
1422956749940,6.463,-6.999,2.352,-23.071,28.218,14.972,357.928,70.092,39.575,-0.03,-0.017,-0.005,87.0,-1.0,0,6.463,6.463,6.463,6.38,-0.03,-0.03,-0.03,0.016
1422956750136,6.492,-7.0,2.339,-23.071,28.218,14.972,357.928,70.092,39.575,0.022,-0.046,-0.003,87.0,-1.0,0,6.463,6.463,6.463,6.38,-0.03,-0.03,-0.03,0.016
1422956750140,6.492,-7.0,2.339,-23.071,28.218,14.972,357.928,70.092,39.575,0.022,-0.046,-0.003,87.0,-1.0,0,6.492,6.463,6.463,6.463,0.022,-0.03,-0.03,-0.03
1422956750335,6.492,-7.0,2.339,-23.071,28.218,14.972,357.928,70.092,39.575,0.022,-0.046,-0.003,87.0,-1.0,0,6.492,6.492,6.463,6.463,0.022,0.022,-0.03,-0.03
1422956750359,6.492,-7.0,2.339,-23.071,28.218,14.972,357.928,70.092,39.575,0.022,-0.046,-0.003,87.0,-1.0,0,6.492,6.492,6.492,6.463,0.022,0.022,0.022,-0.03
1422956750536,6.442,-7.047,2.354,-23.071,28.218,14.972,357.928,70.092,39.575,-0.003,0.018,0.041,87.0,-1.0,0,6.492,6.492,6.492,6.463,0.022,0.022,0.022,-0.03
1422956750539,6.442,-7.047,2.354,-23.071,28.218,14.972,357.928,70.092,39.575,-0.003,0.018,0.041,87.0,-1.0,0,6.442,6.492,6.492,6.492,-0.003,0.022,0.022,0.022
1422956750736,6.442,-7.047,2.354,-23.071,28.218,14.972,357.928,70.092,39.575,-0.003,0.018,0.041,87.0,-1.0,0,6.442,6.442,6.492,6.492,-0.003,-0.003,0.022,0.022
1422956750740,6.442,-7.047,2.354,-23.071,28.218,14.972,357.928,70.092,39.575,-0.003,0.018,0.041,87.0,-1.0,0,6.442,6.442,6.442,6.492,-0.003,-0.003,-0.003,0.022
1422956750935,6.442,-7.047,2.354,-23.071,28.218,14.972,357.928,70.092,39.575,-0.003,0.018,0.041,87.0,-1.0,0,6.442,6.442,6.442,6.492,-0.003,-0.003,-0.003,0.022
1422956750939,6.442,-7.047,2.354,-23.071,28.218,14.972,357.928,70.092,39.575,-0.003,0.018,0.041,87.0,-1.0,0,6.442,6.442,6.442,6.442,-0.003,-0.003,-0.003,-0.003
1422956751137,6.173,-7.152,2.399,-23.071,28.218,14.972,357.928,70.092,39.575,0.011,-0.049,0.123,87.0,-1.0,0,6.442,6.442,6.442,6.442,-0.003,-0.003,-0.003,-0.003
1422956751141,6.173,-7.152,2.399,-23.071,28.218,14.972,357.928,70.092,39.575,0.011,-0.049,0.123,87.0,-1.0,0,6.173,6.442,6.442,6.442,0.011,-0.003,-0.003,-0.003
1422956753336,6.445,-6.986,2.506,-22.778,28.461,13.364,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.173,6.173,6.442,6.442,0.011,0.011,-0.003,-0.003
1422956753339,6.445,-6.986,2.506,-22.778,28.461,13.364,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.445,6.173,6.173,6.442,-0.025,0.011,0.011,-0.003
1422956753536,6.445,-6.986,2.506,-22.778,28.461,13.364,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.445,6.445,6.173,6.442,-0.025,-0.025,0.011,-0.003
1422956753540,6.445,-6.986,2.506,-22.778,28.461,13.364,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.445,6.445,6.445,6.173,-0.025,-0.025,-0.025,0.011
1422956753736,6.415,-7.103,2.404,-21.408,26.859,12.75,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.445,6.445,6.445,6.173,-0.025,-0.025,-0.025,0.011
1422956753740,6.415,-7.103,2.404,-21.408,26.859,12.75,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.415,6.445,6.445,6.445,-0.025,-0.025,-0.025,-0.025
1422956753936,6.415,-7.103,2.404,-21.408,26.859,12.75,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.415,6.415,6.445,6.445,-0.025,-0.025,-0.025,-0.025
1422956753940,6.415,-7.103,2.404,-21.408,26.859,12.75,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.415,6.415,6.415,6.445,-0.025,-0.025,-0.025,-0.025
1422956754137,6.494,-7.037,2.412,-23.393,24.992,11.92,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.415,6.415,6.415,6.445,-0.025,-0.025,-0.025,-0.025
1422956754140,6.494,-7.037,2.412,-23.393,24.992,11.92,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.494,6.415,6.415,6.415,-0.025,-0.025,-0.025,-0.025
1422956754335,6.494,-7.037,2.412,-23.393,24.992,11.92,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.494,6.494,6.415,6.415,-0.025,-0.025,-0.025,-0.025
1422956754339,6.494,-7.037,2.412,-23.393,24.992,11.92,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.494,6.494,6.494,6.415,-0.025,-0.025,-0.025,-0.025
1422956754536,6.537,-7.088,2.397,-22.98,26.903,14.113,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.494,6.494,6.494,6.415,-0.025,-0.025,-0.025,-0.025
1422956754539,6.537,-7.088,2.397,-22.98,26.903,14.113,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.537,6.494,6.494,6.494,-0.025,-0.025,-0.025,-0.025
1422956754735,6.537,-7.088,2.397,-22.98,26.903,14.113,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.537,6.537,6.494,6.494,-0.025,-0.025,-0.025,-0.025
1422956754739,6.537,-7.088,2.397,-22.98,26.903,14.113,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.537,6.537,6.537,6.494,-0.025,-0.025,-0.025,-0.025
1422956754936,6.451,-7.048,2.441,-23.701,26.054,11.504,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.537,6.537,6.537,6.494,-0.025,-0.025,-0.025,-0.025
1422956754940,6.451,-7.048,2.441,-23.701,26.054,11.504,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.451,6.537,6.537,6.537,-0.025,-0.025,-0.025,-0.025
1422956755136,6.451,-7.048,2.441,-23.701,26.054,11.504,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.451,6.451,6.537,6.537,-0.025,-0.025,-0.025,-0.025
1422956755140,6.451,-7.048,2.441,-23.701,26.054,11.504,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.451,6.451,6.451,6.537,-0.025,-0.025,-0.025,-0.025
1422956755335,6.451,-7.048,2.441,-23.701,26.054,11.504,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.451,6.451,6.451,6.537,-0.025,-0.025,-0.025,-0.025
1422956755339,6.451,-7.048,2.441,-23.701,26.054,11.504,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.451,6.451,6.451,6.451,-0.025,-0.025,-0.025,-0.025
1422956755538,6.451,-7.048,2.441,-23.701,26.054,11.504,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.451,6.451,6.451,6.451,-0.025,-0.025,-0.025,-0.025
1422956755541,6.451,-7.048,2.441,-23.701,26.054,11.504,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.451,6.451,6.451,6.451,-0.025,-0.025,-0.025,-0.025
1422956755736,6.451,-7.048,2.441,-23.701,26.054,11.504,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.451,6.451,6.451,6.451,-0.025,-0.025,-0.025,-0.025
1422956755741,6.451,-7.048,2.441,-23.701,26.054,11.504,357.928,70.092,39.575,-0.025,-0.03,0.002,88.0,-1.0,0,6.451,6.451,6.451,6.451,-0.025,-0.025,-0.025,-0.025
1422956755937,6.518,-6.979,2.441,-22.435,24.722,12.038,357.928,70.092,39.575,0.001,-0.015,0.001,88.0,-1.0,0,6.451,6.451,6.451,6.451,-0.025,-0.025,-0.025,-0.025
1422956755941,6.518,-6.979,2.441,-22.435,24.722,12.038,357.928,70.092,39.575,0.001,-0.015,0.001,88.0,-1.0,0,6.518,6.451,6.451,6.451,0.001,-0.025,-0.025,-0.025
1422956756181,6.518,-6.979,2.441,-22.435,24.722,12.038,357.928,70.092,39.575,0.001,-0.015,0.001,88.0,-1.0,0,6.518,6.518,6.451,6.451,0.001,0.001,-0.025,-0.025
1422956756185,6.518,-6.979,2.441,-22.435,24.722,12.038,357.928,70.092,39.575,0.001,-0.015,0.001,88.0,-1.0,0,6.518,6.518,6.518,6.451,0.001,0.001,0.001,-0.025
1422956758537,6.266,-7.093,2.834,-25.328,25.755,6.693,357.928,70.092,39.575,-0.122,-0.072,-0.084,89.0,-1.0,0,6.518,6.518,6.518,6.451,0.001,0.001,0.001,-0.025
1422956758541,6.266,-7.093,2.834,-25.328,25.755,6.693,357.928,70.092,39.575,-0.122,-0.072,-0.084,89.0,-1.0,0,6.266,6.518,6.518,6.518,-0.122,0.001,0.001,0.001
1422956758736,6.339,-6.962,2.476,-26.384,25.572,7.561,357.928,70.092,39.575,0.093,-0.005,-0.05,89.0,-1.0,0,6.266,6.266,6.518,6.518,-0.122,-0.122,0.001,0.001
1422956758739,6.339,-6.962,2.476,-26.384,25.572,7.561,357.928,70.092,39.575,0.093,-0.005,-0.05,89.0,-1.0,0,6.339,6.266,6.266,6.518,0.093,-0.122,-0.122,0.001
1422956758936,6.339,-6.962,2.476,-26.384,25.572,7.561,357.928,70.092,39.575,0.093,-0.005,-0.05,89.0,-1.0,0,6.339,6.339,6.266,6.518,0.093,0.093,-0.122,0.001
1422956758939,6.339,-6.962,2.476,-26.384,25.572,7.561,357.928,70.092,39.575,0.093,-0.005,-0.05,89.0,-1.0,0,6.339,6.339,6.339,6.266,0.093,0.093,0.093,-0.122
1422956759136,6.339,-6.962,2.476,-26.384,25.572,7.561,357.928,70.092,39.575,0.093,-0.005,-0.05,89.0,-1.0,0,6.339,6.339,6.339,6.266,0.093,0.093,0.093,-0.122
1422956759141,6.339,-6.962,2.476,-26.384,25.572,7.561,357.928,70.092,39.575,0.093,-0.005,-0.05,89.0,-1.0,0,6.339,6.339,6.339,6.339,0.093,0.093,0.093,0.093
1422956759337,6.412,-7.027,2.705,-25.668,25.287,8.179,357.928,70.092,39.575,0.044,0.051,-0.089,89.0,-1.0,0,6.339,6.339,6.339,6.339,0.093,0.093,0.093,0.093
1422956759341,6.412,-7.027,2.705,-25.668,25.287,8.179,357.928,70.092,39.575,0.044,0.051,-0.089,89.0,-1.0,0,6.412,6.339,6.339,6.339,0.044,0.093,0.093,0.093
1422956759536,6.412,-7.027,2.705,-25.668,25.287,8.179,357.928,70.092,39.575,0.044,0.051,-0.089,89.0,-1.0,0,6.412,6.412,6.339,6.339,0.044,0.044,0.093,0.093
1422956759539,6.412,-7.027,2.705,-25.668,25.287,8.179,357.928,70.092,39.575,0.044,0.051,-0.089,89.0,-1.0,0,6.412,6.412,6.412,6.339,0.044,0.044,0.044,0.093
1422956759737,6.505,-6.891,2.748,-26.642,24.722,6.815,357.928,70.092,39.575,-0.04,-0.011,0.02,89.0,-1.0,0,6.412,6.412,6.412,6.339,0.044,0.044,0.044,0.093
1422956759741,6.505,-6.891,2.748,-26.642,24.722,6.815,357.928,70.092,39.575,-0.04,-0.011,0.02,89.0,-1.0,0,6.505,6.412,6.412,6.412,-0.04,0.044,0.044,0.044
1422956759937,6.505,-6.891,2.748,-26.642,24.722,6.815,357.928,70.092,39.575,-0.04,-0.011,0.02,89.0,-1.0,0,6.505,6.505,6.412,6.412,-0.04,-0.04,0.044,0.044
1422956759941,6.505,-6.891,2.748,-26.642,24.722,6.815,357.928,70.092,39.575,-0.04,-0.011,0.02,89.0,-1.0,0,6.505,6.505,6.505,6.412,-0.04,-0.04,-0.04,0.044
1422956760058,6.505,-6.891,2.748,-26.642,24.722,6.815,357.928,70.092,39.575,-0.04,-0.011,0.02,89.0,-1.0,0,6.505,6.505,6.505,6.412,-0.04,-0.04,-0.04,0.044
1422956760236,6.57,-6.861,2.705,-26.212,24.043,7.062,357.928,70.092,39.575,0.009,-0.005,0.003,89.0,-1.0,0,6.505,6.505,6.505,6.505,-0.04,-0.04,-0.04,-0.04
1422956760240,6.57,-6.861,2.705,-26.212,24.043,7.062,357.928,70.092,39.575,0.009,-0.005,0.003,89.0,-1.0,0,6.57,6.505,6.505,6.505,0.009,-0.04,-0.04,-0.04
1422956760435,6.529,-6.837,2.696,-26.555,25.063,8.389,19.314,68.651,41.615,-0.015,0.001,0.01,89.0,-1.0,0,6.57,6.57,6.505,6.505,0.009,0.009,-0.04,-0.04
1422956760441,6.55,-6.861,2.704,-27.147,24.722,6.956,19.397,68.731,41.59,-0.025,0.004,0.006,89.0,-1.0,0,6.529,6.57,6.57,6.505,-0.015,0.009,0.009,-0.04
1422956760638,6.495,-6.905,2.662,-27.071,26.253,7.892,20.02,69.062,41.447,-0.024,0.002,0.011,89.0,-1.0,0,6.55,6.529,6.57,6.505,-0.025,-0.015,0.009,-0.04
1422956760641,6.495,-6.905,2.662,-27.071,26.253,7.892,20.02,69.062,41.447,-0.024,0.002,0.011,89.0,-1.0,0,6.495,6.55,6.529,6.57,-0.024,-0.025,-0.015,0.009
1422956760836,6.517,-6.907,2.657,-26.611,26.297,8.151,19.966,69.183,41.407,-0.014,-0.031,0.015,89.0,-1.0,0,6.495,6.495,6.55,6.57,-0.024,-0.024,-0.025,0.009
1422956760841,6.455,-6.938,2.604,-27.138,26.471,6.963,19.703,69.408,41.365,-0.021,-0.034,0.026,89.0,-1.0,0,6.517,6.495,6.495,6.529,-0.014,-0.024,-0.024,-0.015
